processed_text,label
great never better day give even reason thank god,0
e best 4 ur exam later,0
saw messageit k da,0
dunno wat get 4,0
k must book huh go yoga basic sunday,0
sthi increas chanc win,0
housemaid murder coz man murder lt gt th januari public holiday govtinstituit close includ post offic,0
download clear movi dvd copi,0
ju finish avatar nigro,0
bruce b down amp fletcher,0
hope enjoy new content text stop 61610 unsubscrib help08712400602450p provid tones2youcouk,1
well im computerless time make oreo truffl,0
see miss call dear brother gr8 day,0
anyth lor toa payoh got place 2 walk meh,0
dear call tmorrowpl accomod,0
k yan jiu liao sat go 4 bugi vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4,0
reach sch alreadi,0
oki go yan jiu skip ard oso go cine den go mrt one blah blah blah,0
sfine anytim best,0
nt next lt gt hour imma flip shit,0
husband,0
hey go quit soon xuhui work till end month,0
oh dang nt mean send lol,0
farm open,0
new car hous parent new job hand,0
good think could send pix would love see top bottom,0
miss ya need ya want ya love ya,0
hello per request lt gt rs5 transfer,0
great offic today,0
normal,0
pick drop carso problem,0
meet da call,0
know taj mahal symbol love lesser known fact 1 mumtaz shahjahan 4th wife 7 wife 2 shahjahan kill mumtaz husband marri 3 mumtaz die lt gt th deliveri 4 marri mumtaz sister question aris hell love great hari,0
would good phone tomo lunchtim shall organis someth,0
hey what u sleep morn,0
match startedindia lt gt 2,0
tomarrow want got court lt decim gt come bu stand 9,0
ok sent u da latest version da project,0
sat right okay thank,0
taught ranjith sir call sm like becau he verifi project prabu told today pa dont mistak,0
log 4 wat sdryb8i,0
take post come must 1000 text happi read one wiv hello carolin end favourit bless,0
haha sound crazi dunno tahan anot,0
hear new divorc barbi come ken stuff,1
yeah work fine start last week stuff dull easi guy fun,0
hi darlin ive got back realli nice night thank much lift see u tomorrow xxx,0
yup izzit still rain heavili co e mrt ca nt c outsid,0
ca nt believ attach see everi day know best get babe go teach class midnight,0
mine like fr china noisi,0
loosu go hospit de dont let careless,0
ur cashbal current 500 pound maxim ur cashin send go 86688 150pmsg cc 08718720201 hgsuite3422land roww1j6hl,1
object bf come,0
hey tmr meet bugi 930,0
wan come come lor din c stripe skirt,0
east coast,0
die accident delet e msg suppos 2 put e sim archiv haiz sad,0
sad stori man last week bday wife didnt wish parent forgot n kid went work even colleagu wish,0
sir 8hr trip bu last week anoth audit next wednesday think might drive time,0
ok problem get taxi c ing tomorrow tuesday tuesday think r go cinema,0
u 447801259231 secret admir look 2 make contact ufind r reveal think ur specialcal 09058094597,1
ok everi night take warm bath drink cup milk see work magic still need loos weight know,0
im gloucesterroad uup later,0
exam februari 4 wish great day,0
caus freaki lol,0
ok c,0
messag food,0
sorri batteri die come get gram place,0
chile pleas lt decim gt hour drive come time sublet febapril audit season,0
msg rajini come,0
nah man car meant cram full peopl,0
8007 free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16,1
get headach tri figur u trust math promis,0
shower babi,0
got fujitsu ibm hp toshiba got lot model say,0
good morn plz call sir,0
argh 3g spotti anyway thing rememb research provinc sterl problemfre place look,0
rgent 2nd attempt contact u u 1250 call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari max7 50,1
gd luck 4 ur exam,0
dear chechi talk,0
tri someth dear read someth exam,0
win newest harri potter order phoenix book 5 repli harri answer 5 question chanc first among reader,1
well uv caus mutat sunscreen like essenti theseday,0
spjanuari male sale hot gay chat cheaper call 08709222922 nation rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin,1
guy browsin compulsori,0
hope great new semest wish best made great,0
hey great deal farm tour 9am 5pm 95pax 50 deposit 16 may,0
could read love answer,0
win 200 shop spree everi week start 2 play text store 88039 skilgm tscs08714740323 1winawk age16 150perweeksub,1
left alreadi orchard,0
abj serv stay dad alon,0
long quit get like 5 minut day,0
mag meet avo point,0
even v good somewhat event laden fill nt worri head ok throat wreck see six,0
freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop 83021 repli date,1
nt g class earli tomorrow thu nt tri smoke lt gt,0
special select receiv 3000 award call 08712402050 line close cost 10ppm 16 cs appli ag promo,1
u havent lost ill alway b 4ui didnt intend 2 hurt u never knew u felt iwasmarin that itried2tel urmomi careabout u,0
oh kay sat right,0
turn phone mom tell everyon cancer sister wo nt stop call hurt talk ca nt put see u u get home love u,0
hello drivby0quit edrunk sorri iff pthi make senrddnot dancc 2 drum n basq ihav fun 2nhite x ro xxxxxxx,0
leav wif lar wan carri meh heavi da num 98321561 familiar,0
walk hour 2 c u doesnt show care wont u believ im seriou,0
would like see xxx pic hot nearli ban uk,1
mayb say hi find got card great escap wetherspoon,0
pleas leav topic sorri tell,0
sorri got thing may pub later,0
hey around got enough half ten owe,0
right meanwhil project twin comin,0
come mu sort narcot situat,0
u secret admir look 2 make contact ufind r reveal think ur specialcal 09058094599,1
aiyah e rain like quit big leh drizzl least run home,0
easi ah sen got select mean good,0
hey mr what name bill brison book one languag word,0
pay like lt gt yr difficult,0
everi day use sleep lt gt,0
new 2 club dont fink met yet b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x calls1minmobsmor lkpobox177hp51fl,1
call,0
u r beauti girl ive ever seen u r babi come c common room,0
sarcasm nt scarcasim,0
xma offer latest motorola sonyericsson nokia free bluetooth dvd doubl min 1000 txt orang call mobileupd8 08000839402 call2optout4qf2,1
way,0
went pay rent go bank authoris payment,0
huh late fr dinner,0
made day great day,0
sorri uncl ill keep touch,0
pdatenow doubl min 1000 txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optout yhl,1
bluray player,0
1 new voicemail pleas call 08719181503,1
know peopl hit fuck ye,0
better still catch let ask sell lt gt,0
urgent import inform 02 user today lucki day 2 find log onto http wwwurawinnercom fantast surpris await,1
awesom rememb last time got somebodi high first time diesel v,0
someon conact date servic enter phone fanci find call landlin 09111030116 pobox12n146tf15,1
aah bless arm,0
well might come,0
show wot say could u c 4 dust,0
jo ask u wana meet,0
okay chase dream good next,0
wat dear sleep ah,0
final came fix ceil,0
still grand prix,0
congratul winner august 1000 prize draw call 09066660100 prize code 2309,1
lol real told dad cancer,0
im reali soz imat mum 2nite 2moro,0
u drive lor,0
oh love soooo good hear omg miss much today sorri problem provid thank tming,0
keep safe need miss alreadi envi everyon see real life,0
stop club tone repli stop mix see mytonecomenjoy html term club tone cost gbp450week mfl po box 1146 mk45 2wt 23,1
came hostel,0
dare chang ring,0
great shoot big load get readi,0
want kfc tuesday buy 2 meal 2 gravi 2 mark 2,0
oh ye like tortur watch england,0
good night go sleep,0
love hope anyth drastic nt dare sell pc phone,0
take small dose tablet fever,0
ca nt make tonight,0
back bit long co accid a30 divert via wadebridgei brilliant weekend thank speak soon lot love,0
alright make sure car back tonight,0
break time one come n get stuff fr,0
also cbe pay,0
long fuckin showr,0
ye start send request make pain came back back bed doubl coin factori got ta cash nitro,0
hmm uncl inform pay school directli pl buy food,0
go home first lar wait 4 lor put stuff first,0
wen u miss someon person definit special u person special miss keepintouch gdeve,0
urgent tri contact u today draw show 800 prize guarante call 09050003091 land line claim c52 valid12hr,1
norm tomorrow finish 415 co st test need sort librari stuff point tomo got letter today access til end march better get move,0
wet right,0
would great guild could meet bristol road somewher get touch weekend plan take flight good week,0
way school pl send ashley number,0
much u tri get,0
sorri left phone upstair ok might hectic would bird one fell swoop date,0
u go back urself lor,0
mmmmm love wake word morn miss love hope day goe well happi wait us togeth,0
come lt 25 n pass lar,0
got call tool,0
cheer messag zogtoriu ive stare phone age decid whether text,0
reach ten morn,0
uniqu user id 1172 remov send stop 87239 custom servic 08708034412,1
unlimit text limit minut,0
creepi crazi,0
like love arrang,0
120 call cost guess isnt bad miss ya need ya want ya love ya,0
well watch shrek 3d b,0
idk keep say sinc move keep but head freedom vs respons tire much shit deal bare keep togeth get ad,0
good morn boytoy yummi lip sexi bun think crave need,0
